INDEX,ID,PLAYER_NAME,REG_OFF_REB,REG_DEF_REB,PLY_OFF_REB,PLY_DEF_REB
3628,926,Alvin Robertson,2.1,3.1,2.1,3.2
3629,600015,Oscar Robertson,1.0,3.0,0.9,2.4
3630,1926,Ryan Robertson,0.0,0.0,0,0
3631,77983,Tony Robertson,0.3,0.8,0.0,0.0
3632,77984,Rick Robey,1.7,3.0,1.0,1.6
3633,2774,Bernard Robinson,0.7,1.8,0.0,1.0
3634,997,Chris Robinson,0.4,1.1,0,0
3635,77986,Cliff T. Robinson,2.2,6.2,2.4,4.8
3636,361,Clifford Robinson,1.3,3.2,1.3,2.6
3637,764,David Robinson,3.1,7.5,3.0,7.6
3638,1628421,Devin Robinson,1.0,2.1,0,0
3639,1629130,Duncan Robinson,0.2,2.6,0.1,1.9
3640,1944,Eddie Robinson,0.9,1.9,0.7,1.9
3641,77988,Flynn Robinson,0,0,0,0
3642,299,Glenn Robinson,1.5,4.6,0.8,3.9
3643,77989,Jackie Robinson,0.7,0.5,0,0
3644,1554,Jamal Robinson,0.5,1.3,0,0
3645,381,James Robinson,0.5,1.2,0.2,0.4
3646,1629010,Jerome Robinson,0.2,1.7,0.4,0.8
3647,1629620,Justin Robinson,0.1,0.6,0,0
3648,1683,Larry Robinson,0.7,1.2,0,0
3649,1629011,Mitchell Robinson,3.6,4.3,5.0,4.3
3650,101126,Nate Robinson,0.6,1.7,0.3,1.1
3651,77994,Oliver Robinson,0.2,0.3,0,0
3652,1631115,Orlando Robinson,1.5,2.5,0,0
3653,716,Rumeal Robinson,0.5,1.3,0.3,0.8
3654,203080,Thomas Robinson,1.7,3.1,0.9,1.6
3655,77993,Truck Robinson,2.6,6.8,2.0,4.8
3656,77996,Wayne Robinson,1.4,2.2,0,0
3657,203922,Glenn Robinson III,0.7,1.9,0.2,0.8
3658,1630526,Jeremiah Robinson-Earl,1.6,3.3,0,0
3659,77997,Bill Robinzine,2.1,4.0,2.8,4.0
3660,77998,Dave Robisch,1.6,3.6,1.2,2.1
3661,1629676,Isaiah Roby,1.2,3.2,0,0
3662,77999,Red Rocha,0,0,0,0
3663,78000,John Roche,0.2,0.9,0,0
3664,78001,Gene Rock,0,0,0,0
3665,78002,Jack Rocker,0,0,0,0
3666,1631223,David Roddy,0.7,2.0,0.7,2.2
3667,78003,Guy Rodgers,0,0,0,0
3668,23,Dennis Rodman,4.8,8.4,3.7,6.2
3669,200771,Sergio Rodriguez,0.3,1.1,0.2,0.4
3670,691,Lou Roe,0.6,0.8,0.5,0.5
3671,435,Carlos Rogers,1.7,2.6,0,0
3672,78007,Johnny Rogers,0.6,1.0,0,0
3673,78008,Marshall Rogers,0.2,0.2,0.0,1.0
3674,915,Rodney Rogers,1.5,3.0,1.1,2.8
3675,964,Roy Rogers,1.3,2.2,0,0
3676,78010,Al Roges,0,0,0,0
3677,78011,Ken Rohloff,0,0,0,0
3678,202375,Magnum Rolle,0,0,0,0
3679,78012,Kenny Rollins,0,0,0,0
3680,78013,Phil Rollins,0,0,0,0
3681,1631157,Ryan Rollins,0.3,0.8,0,0
3682,78014,Tree Rollins,1.9,4.0,1.5,3.2
3683,78015,Lorenzo Romar,0.2,1.1,0.0,0.2
3684,200765,Rajon Rondo,1.0,3.6,1.4,4.1
3685,399,Sean Rooks,1.3,2.6,0.7,0.8
3686,201565,Derrick Rose,0.8,2.5,1.1,3.3
3687,147,Jalen Rose,0.5,2.9,0.5,2.7
3688,990,Malik Rose,1.4,2.7,1.6,2.7
3689,78016,Robert Rose,0.5,0.5,0,0
3690,78017,Alexander Rosenberg,0,0,0,0
3691,78018,Lennie Rosenbluth,0,0,0,0
3692,78019,Hank Rosenstein,0,0,0,0
3693,78020,Dick Rosenthal,0,0,0,0
3694,2624,Quinton Ross,0.6,1.5,0.7,2.0
3695,203082,Terrence Ross,0.3,2.5,0.1,2.0
3696,78021,Doug Roth,1.0,1.8,0,0
3697,78022,Scott Roth,0.4,0.9,0.0,0.0
3698,78023,Irv Rothenberg,0,0,0,0
3699,78024,Mickey Rottner,0,0,0,0
3700,78025,Dan Roundfield,3.3,6.4,3.3,6.6
3701,78026,Giff Roux,0,0,0,0
3702,78027,Ron Rowan,0.1,0.0,0,0
3703,78028,Curtis Rowe,2.1,4.4,2.8,5.1
3704,78029,Jim Rowinski,0.8,0.7,0,0
3705,78030,Derrick Rowland,0.0,0.5,0,0
3706,78031,Brian Rowsom,1.2,2.1,0,0
3707,200750,Brandon Roy,1.1,3.2,0.7,2.6
3708,140,Donald Royal,1.1,1.7,0.4,1.0
3709,78033,Bob Royer,0,0,0,0
3710,32,Clifford Rozier,2.2,3.0,0,0
3711,1626179,Terry Rozier,0.7,3.3,0.5,3.5
3712,201937,Ricky Rubio,0.6,3.4,0.7,4.0
3713,2462,Guy Rucker,0.0,0.3,0,0
3714,78035,Delaney Rudd,0.2,0.6,0.1,0.3
3715,78036,John Rudd,1.2,1.7,0,0
3716,204014,Damjan Rudez,0.1,0.5,0,0
3717,78037,John Rudometkin,0,0,0,0
3718,1913,Michael Ruffin,1.8,2.2,1.5,1.9
3719,460,Trevor Ruffin,0.3,1.1,0.0,0.6
3720,78039,Paul Ruffner,0.4,0.4,0.0,2.0
3721,78040,Joe Ruklick,0,0,0,0
3722,78041,Jeff Ruland,3.3,6.9,3.6,5.9
3723,78042,Bob Rule,1.6,2.2,0,0
3724,78043,Jerry Rullo,0,0,0,0
3725,474,Stefano Rusconi,0.4,0.4,0,0
3726,201575,Brandon Rush,0.4,2.5,0.0,1.5
3727,2416,Kareem Rush,0.3,1.4,0.1,0.5
3728,78049,Bill Russell,0,0,0,0
3729,935,Bryon Russell,0.9,2.6,0.8,3.4
3730,78047,Campy Russell,1.6,3.2,2.2,3.9
3731,78045,Cazzie Russell,1.1,2.2,2.0,2.4
3732,1626156,D'Angelo Russell,0.5,3.0,0.4,2.5
3733,78046,Frank Russell,0,0,0,0
3734,78048,Walker Russell,0.3,0.9,0.0,0.0
3735,201041,Walker Russell,0.3,0.7,0,0
3736,1630346,Matt Ryan,0.1,0.6,0,0
3737,717,Arvydas Sabonis,1.6,5.7,1.4,6.0
3738,1627734,Domantas Sabonis,2.4,7.3,2.6,4.4
3739,203135,Robert Sacre,1.1,2.0,0.0,1.0
3740,78050,Ed Sadowski,0,0,0,0
3741,78051,Kenny Sailors,0,0,0,0
3742,927,John Salley,1.6,2.8,1.8,2.6
3743,2422,John Salmons,0.5,2.4,0.5,1.9
3744,1089,Kevin Salvadori,0.3,0.9,0,0
3745,2066,Soumaila Samake,0.7,0.9,0,0
3746,1629677,Luka Samanic,0.4,2.1,0,0
3747,200798,Cheikh Samb,0.6,0.8,0,0
3748,1629102,Brandon Sampson,0.2,0.9,0,0
3749,203960,JaKarr Sampson,0.7,2.0,0.3,3.0
3750,2441,Jamal Sampson,1.1,2.3,0,0
3751,78055,Ralph Sampson,2.6,6.2,3.3,7.3
3752,202396,Samardo Samuels,1.4,2.0,0,0
3753,2143,Pepe Sanchez,0.2,0.4,0,0
3754,78057,Frankie Sanders,0.6,1.3,0.4,0.1
3755,1874,Jeff Sanders,0.7,1.1,0.0,0.0
3756,202336,Larry Sanders,2.0,3.7,2.8,5.5
3757,2684,Melvin Sanders,0.3,1.2,0,0
3758,78059,Mike Sanders,1.0,1.9,1.0,1.5
3759,78060,Thomas Sanders,0,0,0,0
3760,2091,Daniel Santiago,0.6,1.5,0.5,2.0
3761,78061,Bob Santini,0,0,0,0
3762,78062,Wayne Sappleton,0.8,1.4,0,0
3763,203967,Dario Saric,1.4,4.1,1.7,2.8
3764,1630846,Olivier Sarr,1.5,2.5,0,0
3765,987,Jason Sasser,0.2,0.9,0,0
3766,2219,Jeryl Sasser,0.8,1.5,0.2,0.7
3767,203107,Tomas Satoransky,0.8,2.1,0.4,0.5
3768,2261,Kenny Satterfield,0.4,0.8,0,0
3769,78063,Frank Saul,0,0,0,0
3770,78064,Woody Sauldsberry,0,0,0,0
3771,78065,Fred Saunders,1.0,2.0,0.1,0.9
3772,78066,Don Savage,0,0,0,0
3773,2453,Predrag Savovic,0.3,0.6,0,0
3774,78067,Alan Sawyer,0,0,0,0
3775,2243,Brian Scalabrine,0.5,1.5,0.5,0.9
3776,2637,Alex Scales,0.0,0.0,0,0
3777,78068,Dewayne Scales,1.0,1.9,0,0
3778,78069,Frank Schade,0,0,0,0
3779,78070,Ben Schadler,0,0,0,0
3780,78071,Herm Schaefer,0,0,0,0
3781,78072,Bob Schafer,0,0,0,0
3782,1630648,Jordan Schakel,0.3,1.0,0,0
3783,78073,Ben Scharnus,0,0,0,0
3784,78074,Marv Schatzman,0,0,0,0
3785,78075,Fred Schaus,0,0,0,0
3786,7,Dan Schayes,1.6,3.4,1.6,3.2
3787,78076,Dolph Schayes,0,0,0,0
3788,78078,Ossie Schectman,0,0,0,0
3789,88,Steve Scheffler,0.5,0.6,0.4,0.6
3790,78080,Tom Scheffler,0.5,1.5,1.0,0.7
3791,78081,Dave Schellhase,0,0,0,0
3792,101195,Luke Schenscher,0.6,1.2,1.0,1.3
3793,78082,Herb Scherer,0,0,0,0
3794,368,Dwayne Schintzius,0.8,1.7,1.2,3.8
3795,78084,Dale Schlueter,0.9,2.1,0.5,1.0
3796,78085,Otto Schnellbacher,0,0,0,0
3797,78086,Dick Schnittker,0,0,0,0
3798,78087,Russ Schoene,1.0,1.6,0.5,1.3
3799,1629678,Admiral Schofield,0.4,1.4,0,0
3800,78088,Dave Scholz,0,0,0,0
3801,78089,Milt Schoon,0,0,0,0
3802,96,Detlef Schrempf,1.6,4.5,1.3,3.7
3803,203471,Dennis Schroder,0.4,2.5,0.3,1.9
3804,78091,Howie Schultz,0,0,0,0
3805,78092,Dick Schulz,0,0,0,0
3806,78093,John Schweitz,0.3,0.7,0,0
3807,2449,Luis Scola,1.8,4.9,1.4,3.3
3808,78094,Freddie Scolari,0,0,0,0
3809,78095,Alvin Scott,1.1,2.1,0.9,1.5
3810,1064,Brent Scott,0.2,0.4,0,0
3811,2,Byron Scott,0.6,2.2,0.7,2.2
3812,78097,Charlie Scott,1.0,2.6,1.4,2.9
3813,192,Dennis Scott,0.6,2.2,0.5,2.4
3814,1109,James Scott,0.1,0.6,0,0
3815,203118,Mike Scott,0.7,2.4,0.7,2.3
3816,78100,Ray Scott,0,0,0,0
3817,1035,Shawnelle Scott,1.0,1.2,0.0,0.3
3818,1630286,Trevon Scott,0.5,0.5,0,0
3819,1630206,Jay Scrubb,0.2,1.3,0.0,0.2
3820,78102,Carey Scurry,1.2,1.7,2.1,1.6
3821,1631220,Dereon Seabron,0.2,0.0,0,0
3822,78103,Bruce Seals,1.4,3.2,1.5,2.3
3823,1578,Shea Seals,0.8,0.3,0,0
3824,907,Malik Sealy,1.0,2.2,0.7,1.4
3825,78105,Ed Searcy,0.0,0.0,0,0
3826,78106,Ken Sears,0,0,0,0
3827,78107,Wayne See,0,0,0,0
3828,200757,Thabo Sefolosha,0.7,3.0,0.6,2.2
3829,938,Rony Seikaly,3.2,6.3,2.7,4.6
3830,78109,Glen Selbo,0,0,0,0
3831,202729,Josh Selby,0.1,0.5,0.0,0.0
3832,1627782,Wayne Selden,0.4,1.6,0.5,1.0
3833,78110,Brad Sellers,1.1,1.6,1.0,1.1
3834,78111,Phil Sellers,0.4,0.5,1.0,1.0
3835,78112,Rollie Seltz,0,0,0,0
3836,78113,Frank Selvy,0,0,0,0
3837,78114,Jim Seminoff,0,0,0,0
3838,200754,Mouhamed Sene,0.6,1.0,0,0
3839,78115,George Senesky,0,0,0,0
3840,1630578,Alperen Sengun,2.6,4.7,0,0
3841,202338,Kevin Seraphin,1.2,2.3,0.9,1.6
3842,1738,Ansu Sesay,0.8,1.0,0.5,3.0
3843,201196,Ramon Sessions,0.5,2.2,0.2,2.5
3844,78116,Tom Sewell,0.1,0.1,0,0
3845,1629012,Collin Sexton,0.8,2.0,0,0
3846,78117,Paul Seymour,0,0,0,0
3847,78118,Nick Shaback,0,0,0,0
3848,1593,Charles Shackleford,1.6,3.1,0,0
3849,78120,Carl Shaeffer,0,0,0,0
3850,78121,Lee Shaffer,0,0,0,0
3851,201203,Mustafa Shakur,0.3,0.6,0,0
3852,1629013,Landry Shamet,0.2,1.6,0.2,1.5
3853,1539,God Shammgod,0.1,0.3,0,0
3854,78123,Earl Shannon,0,0,0,0
3855,78124,Howie Shannon,0,0,0,0
3856,78125,Charlie Share,0,0,0,0
3857,78126,Bill Sharman,0,0,0,0
3858,1630549,Day'Ron Sharpe,2.3,2.3,0.7,1.3
3859,1631101,Shaedon Sharpe,0.8,2.2,0,0
3860,201594,Walter Sharpe,0.0,0.4,0,0
3861,1117,John Shasky,1.2,1.6,0,0
3862,78128,Ron Shavlik,0,0,0,0
3863,216,Brian Shaw,0.8,2.6,0.5,2.3
3864,1745,Casey Shaw,0.3,0.0,0,0
3865,1629621,Marial Shayok,0.3,1.5,0,0
3866,78130,Bob Shea,0,0,0,0
3867,78131,Fred Sheffield,0,0,0,0
3868,78132,Craig Shelton,1.0,1.4,0,0
3869,78133,Lonnie Shelton,2.1,4.0,3.0,4.9
3870,203129,Tornike Shengelia,0.3,0.6,0,0
3871,1852,Jeff Sheppard,0.3,0.9,0.5,0.0
3872,78135,Steve Sheppard,0.9,0.8,0,0
3873,78136,Edmund Sherod,0.7,1.7,0.2,0.2
3874,78653,Charlie Shipp,0,0,0,0
3875,2321,Paul Shirley,0.5,0.6,0,0
3876,78138,Gene Short,0.6,0.9,0,0
3877,78139,Purvis Short,1.7,2.6,1.3,1.6
3878,78140,Dexter Shouse,0.0,0.0,0,0
3879,78141,Dick Shrider,0,0,0,0
3880,78142,Gene Shue,0,0,0,0
3881,78143,John Shumate,1.9,5.6,2.7,4.8
3882,202697,Iman Shumpert,0.7,2.6,0.7,2.8
3883,203144,Alexey Shved,0.5,1.5,0,0
3884,1627783,Pascal Siakam,1.5,5.1,1.4,5.0
3885,1626296,Jordan Sibert,0.0,0.0,0,0
3886,78144,Sam Sibert,0,0,0,0
3887,78145,Mark Sibley,0.3,0.6,0,0
3888,78146,Jerry Sichting,0.3,1.0,0.2,0.6
3889,78147,Larry Siegfried,0,0,0,0
3890,78148,Ralph Siewert,0,0,0,0
3891,78149,Jack Sikma,2.3,7.5,2.2,7.0
3892,78150,James Silas,0.5,1.6,0.7,1.7
3893,78151,Paul Silas,3.6,5.6,3.2,5.9
3894,202918,Xavier Silas,0.8,0.8,0.5,0.5
3895,202081,Garret Siler,0.8,0.6,0,0
3896,78152,Mike Silliman,0,0,0,0
3897,1629735,Chris Silva,1.1,1.6,0,0
3898,101134,Wayne Simien,0.8,1.1,0.5,0.0
3899,1627732,Ben Simmons,1.8,6.0,1.9,6.1
3900,2250,Bobby Simmons,1.2,2.6,0.4,1.7
3901,200759,Cedric Simmons,0.7,1.1,0,0
3902,78153,Connie Simmons,0,0,0,0
3903,78154,Johnny Simmons,0,0,0,0
3904,203613,Jonathon Simmons,0.5,1.9,0.6,1.1
3905,1628424,Kobi Simmons,0.4,1.0,0,0
3906,1489,Lionel Simmons,1.8,4.5,1.0,2.0
3907,1750,Miles Simon,0.2,0.2,0,0
3908,1630250,Marko Simonovic,0.4,0.4,0,0
3909,1629014,Anfernee Simons,0.3,1.9,0.3,1.5
3910,54,Dickey Simpkins,1.3,2.3,0.3,0.7
3911,202067,Diamon Simpson,0,0,0,0
3912,78157,Ralph Simpson,0.7,1.4,0.4,1.1
3913,1630285,Zavier Simpson,0.5,4.8,0,0
3914,1591,Alvin Sims,0.8,0.3,0,0
3915,78160,Bob Sims,0,0,0,0
3916,201235,Courtney Sims,0.6,0.6,0,0
3917,78159,Doug Sims,0,0,0,0
3918,203156,Henry Sims,1.8,3.1,0,0
3919,1630579,Jericho Sims,1.7,2.7,0,0
3920,78161,Scott Sims,0.4,0.7,0,0
3921,202713,Kyle Singler,0.9,2.0,0.1,1.0
3922,201606,Sean Singletary,0.3,0.7,0,0
3923,202698,Chris Singleton,0.8,2.4,0,0
3924,101189,James Singleton,1.3,2.4,0.1,0.4
3925,78162,Mckinley Singleton,0.0,0.0,0,0
3926,78163,Zeke Sinicola,0,0,0,0
3927,1629686,Deividas Sirvydis,0.0,1.5,0,0
3928,78164,Charlie Sitton,0.6,0.8,0,0
3929,203491,Peyton Siva,0.1,0.5,0,0
3930,101,Scott Skiles,0.5,2.1,0.5,0.0
3931,78167,Al Skinner,1.0,2.3,1.0,1.0
3932,1730,Brian Skinner,1.5,3.2,0.8,1.2
3933,78168,Talvin Skinner,1.5,2.6,1.1,2.4
3934,78169,Whitey Skoog,0,0,0,0
3935,78170,Jeff Slade,0,0,0,0
3936,1073,Reggie Slater,1.3,1.7,1.3,2.3
3937,78171,Jim Slaughter,0,0,0,0
3938,78172,Jose Slaughter,0.5,0.5,0,0
3939,2447,Tamar Slay,0.4,0.7,0.0,0.2
3940,202388,Donald Sloan,0.2,1.8,0.0,0.3
3941,78173,Jerry Sloan,2.1,4.8,2.2,6.1
3942,101166,Uros Slokar,0.4,0.4,0,0
3943,78174,Tom Sluby,0.2,0.2,0,0
3944,1629346,Alen Smailagic,0.6,0.9,0,0
3945,1630606,Javonte Smart,0.3,1.1,0,0
3946,78175,Keith Smart,0.0,0.5,0,0
3947,203935,Marcus Smart,0.8,2.7,1.0,3.3
3948,78176,Belus Smawley,0,0,0,0
3949,78177,Jack Smiley,0,0,0,0
3950,78178,Adrian Smith,0,0,0,0
3951,78207,Bill Smith,0,0,0,0
3952,78209,Bill Smith,0,0,0,0
3953,78202,Bingo Smith,1.2,2.7,0.9,2.1
3954,78203,Bobby Smith,0,0,0,0
3955,293,Charles Smith,2.1,3.6,1.5,2.4
3956,1520,Charles Smith,0.4,1.0,0.5,0.3
3957,78179,Charles Smith,0.2,0.8,0.3,0.0
3958,1814,Chris Smith,0.3,1.0,0,0
3959,203147,Chris Smith,0.0,0.0,0,0
3960,78181,Clinton Smith,0.6,0.7,0,0
3961,200783,Craig Smith,1.3,2.5,0,0
3962,78182,Deb Smith,0,0,0,0
3963,78183,Derek Smith,1.2,2.0,0.3,0.9
3964,78184,Don Smith,0.3,0.3,0,0
3965,78185,Donald Smith,0,0,0,0
3966,2764,Donta Smith,0.4,0.7,0,0
3967,475,Doug Smith,1.3,2.8,0,0
3968,1630696,Dru Smith,0.1,1.5,0,0
3969,78187,Ed Smith,0,0,0,0
3970,78188,Elmore Smith,2.3,7.1,2.8,6.3
3971,78189,Garfield Smith,0,0,0,0
3972,78190,Greg Smith,0.8,1.5,0,0
3973,202962,Greg Smith,1.1,2.2,1.2,1.0
3974,202397,Ish Smith,0.4,2.1,0.1,1.3
3975,2747,JR Smith,0.5,2.6,0.4,2.6
3976,2074,Jabari Smith,0.5,1.2,0.1,0.3
3977,1630188,Jalen Smith,1.6,3.4,0.3,0.5
3978,201160,Jason Smith,1.1,2.3,0.6,1.4
3979,202536,Jerry Smith,0.4,1.0,0,0
3980,78191,Jim Smith,0.9,1.5,0,0
3981,693,Joe Smith,2.4,4.0,1.3,2.6
3982,2746,Josh Smith,1.9,5.5,1.8,5.6
3983,78192,Keith Smith,0.3,0.5,0,0
3984,181,Kenny Smith,0.4,1.6,0.3,1.8
3985,78194,Labradford Smith,0.5,1.0,0,0
3986,78195,Larry Smith,3.9,5.3,3.2,3.9
3987,1910,Leon Smith,0.7,1.5,0,0
3988,63,Michael Smith,2.5,4.6,1.8,3.8
3989,78197,Michael Smith,0.5,1.0,0.0,0.0
3990,2065,Mike Smith,0.6,0.7,0,0
3991,202701,Nolan Smith,0.3,0.7,0,0
3992,78198,Otis Smith,1.6,2.2,1.0,1.6
3993,78199,Phil Smith,0.9,2.1,0.9,2.2
3994,78200,Randy Smith,1.1,2.4,0.8,3.8
3995,78201,Reggie Smith,0.8,1.0,0,0
3996,78204,Robert Smith,0.3,1.0,0.4,0.5
3997,203893,Russ Smith,0.1,0.5,0.0,0.0
3998,78205,Sammy Smith,0.5,0.9,0,0
3999,120,Steven Smith,1.2,2.1,1.1,1.9
4000,200848,Steven Smith,0.1,0.6,0,0
4001,1478,Stevin Smith,0.3,1.0,0,0
4002,2604,Theron Smith,1.0,2.0,0,0
4003,380,Tony Smith,0.7,0.9,0.5,0.3
4004,78208,Willie Smith,0.8,0.9,0,0
4005,1629015,Zhaire Smith,0.2,0.9,0.0,0.0
4006,1628372,Dennis Smith Jr.,0.6,2.4,0,0
4007,1631095,Jabari Smith Jr.,1.5,5.7,0,0
4008,22,Rik Smits,1.8,4.3,1.4,3.8
4009,1091,Mike Smrek,0.8,1.4,0.2,0.4
4010,78212,Joe Smyth,0,0,0,0
4011,1630270,Xavier Sneed,0.2,0.7,0,0
4012,203503,Tony Snell,0.3,2.0,0.1,1.1
4013,727,Eric Snow,0.5,2.0,0.6,2.0
4014,78213,Dick Snyder,0.6,1.7,0.5,1.2
4015,2745,Kirk Snyder,0.7,1.6,0.0,0.3
4016,78214,George Sobek,0,0,0,0
4017,78215,Ricky Sobers,0.8,1.8,0.9,1.9
4018,78216,Ron Sobie,0,0,0,0
4019,1631110,Jeremy Sochan,1.7,3.6,0,0
4020,78217,Mike Sojourner,1.9,4.5,0,0
4021,2226,Will Solomon,0.2,0.9,0,0
4022,78219,Willie Somerset,0,0,0,0
4023,2443,Darius Songaila,1.1,2.3,1.0,1.5
4024,78220,Dave Sorenson,0,0,0,0
4025,203480,James Southerland,0.0,2.0,0,0
4026,78221,Gino Sovran,0,0,0,0
4027,2776,Pape Sow,1.0,1.8,0,0
4028,1629034,Ray Spalding,1.1,2.2,0,0
4029,78222,Jim Spanarkel,1.2,1.4,0.0,0.2
4030,2779,Vassilis Spanoulis,0.2,0.5,0.0,1.0
4031,78223,Guy Sparrow,0,0,0,0
4032,600009,Rory Sparrow,0.5,1.6,0.5,1.2
4033,78225,Odie Spears,0,0,0,0
4034,78226,Art Spector,0,0,0,0
4035,201578,Marreese Speights,1.3,2.7,0.9,1.7
4036,1629016,Omari Spellman,1.6,2.8,0,0
4037,78227,Andre Spencer,1.4,1.8,0,0
4038,771,Elmore Spencer,0.8,2.7,0.3,0.0
4039,280,Felton Spencer,2.1,3.3,2.4,2.8
4040,78230,Lou Spicer,0,0,0,0
4041,78231,Craig Spitzer,0,0,0,0
4042,201168,Tiago Splitter,1.6,3.4,1.4,2.8
4043,78232,Art Spoelstra,0,0,0,0
4044,84,Latrell Sprewell,0.8,3.2,0.8,3.5
4045,78233,Larry Spriggs,0.7,1.5,0.7,1.6
4046,1630531,Jaden Springer,0.4,0.5,0.0,0.4
4047,78234,Jim Springer,0,0,0,0
4048,78235,Jim Spruill,0,0,0,0
4049,1756,Ryan Stack,0.8,1.0,0,0
4050,711,Jerry Stackhouse,1.0,2.2,0.9,2.2
4051,78237,Kevin Stacom,0.5,0.9,0.3,0.4
4052,78238,Dave Stallworth,1.1,1.7,0,0
4053,78239,Isaac Stallworth,0.8,1.9,0,0
4054,78240,Ed Stanczak,0,0,0,0
4055,1630199,Cassius Stanley,0.4,0.8,0,0
4056,78241,Terence Stansbury,0.4,1.0,0,0
4057,317,John Starks,0.5,2.0,0.4,2.4
4058,78243,Keith Starr,0.4,0.2,0,0
4059,203917,Nik Stauskas,0.2,1.8,0.0,0.3
4060,78244,Larry Staverman,0,0,0,0
4061,78245,Larry Steele,0.9,1.9,1.0,1.4
4062,1099,Matt Steigenga,0.0,1.5,0,0
4063,1735,Vladimir Stepania,1.6,2.7,0,0
4064,203474,DJ Stephens,0.3,1.0,0,0
4065,78247,Everette Stephens,0.3,0.3,0,0
4066,78249,Jack Stephens,0,0,0,0
4067,1086,Joe Stephens,0.8,1.2,0,0
4068,202362,Lance Stephenson,0.6,3.4,0.8,4.9
4069,1627293,Alex Stepheson,2.4,1.1,0,0
4070,78250,Brook Steppe,0.5,0.9,0.3,0.5
4071,78251,Barry Stevens,1.0,0.0,0,0
4072,1630205,Lamar Stevens,0.7,2.1,0.0,1.5
4073,78252,Wayne Stevens,0,0,0,0
4074,2052,DeShawn Stevenson,0.5,1.7,0.2,1.2
4075,1630597,DJ Stewart,0,0,0,0
4076,78253,Dennis Stewart,0,0,0,0
4077,1630191,Isaiah Stewart,2.6,5.1,0,0
4078,1529,Kebu Stewart,0.6,1.5,0,0
4079,1125,Larry Stewart,1.6,2.3,0.0,0.3
4080,1565,Michael Stewart,1.2,2.0,0.3,0.8
4081,78256,Norm Stewart,0,0,0,0
4082,201880,Greg Stiemsma,0.9,2.4,0.5,1.6
4083,78257,Steve Stipanovich,1.9,5.9,1.8,5.8
4084,179,Bryant Stith,1.0,2.4,1.7,2.6
4085,78259,Sam Stith,0,0,0,0
4086,78260,Tom Stith,0,0,0,0
4087,78261,Alex Stivrins,0.5,0.5,0,0
4088,204065,David Stockton,0.0,0.3,0.0,0.5
4089,304,John Stockton,0.6,2.1,0.9,2.5
4090,978,Peja Stojakovic,0.9,3.8,1.0,3.8
4091,1055,Ed Stokes,0.3,0.8,0,0
4092,78264,Greg Stokes,0.7,0.8,0.9,1.0
4093,203950,Jarnell Stokes,0.6,0.8,0,0
4094,600016,Maurice Stokes,0,0,0,0
4095,78266,Art Stolkey,0,0,0,0
4096,1627754,Diamond Stone,0.1,0.7,0,0
4097,202933,Julyan Stone,0.1,1.0,0.3,0.0
4098,2852,Awvee Storey,0.7,0.6,0,0
4099,757,Damon Stoudamire,0.8,2.7,0.6,2.4
4100,101136,Salim Stoudamire,0.1,1.2,0.0,0.3
4101,2405,Amar'e Stoudemire,2.4,5.4,2.6,4.8
4102,78267,Paul Stovall,0,0,0,0
4103,201199,DJ Strawberry,0.3,0.6,0.0,1.0
4104,78268,Joe Strawder,0,0,0,0
4105,78269,Bill Stricker,0,0,0,0
4106,1065,Erick Strickland,0.4,2.2,0.3,1.0
4107,1110,Mark Strickland,1.0,1.8,0.3,1.0
4108,393,Rod Strickland,1.1,2.7,1.3,2.7
4109,78270,Roger Strickland,0,0,0,0
4110,78271,John Stroeder,0.6,1.2,0.0,0.0
4111,400,Derek Strong,1.7,3.1,3.3,4.1
4112,78273,Lamont Strothers,0.7,0.5,0,0
4113,78274,John Stroud,0.8,0.7,0,0
4114,1629622,Max Strus,0.4,2.2,0.7,3.0
4115,201155,Rodney Stuckey,0.6,2.3,0.5,1.5
4116,78275,Gene Stump,0,0,0,0
4117,78276,Stan Stutz,0,0,0,0
4118,1630591,Jalen Suggs,0.8,2.5,0,0
4119,78277,Gary Suiter,0,0,0,0
4120,203096,Jared Sullinger,2.5,4.9,1.9,3.6
4121,201969,DaJuan Summers,0.3,0.7,0,0
4122,1628410,Edmond Sumner,0.3,1.2,0.2,1.4
4123,78654,Barry Sumpter,0.0,0.0,0,0
4124,201180,Sun Yue,0.0,0.0,0,0
4125,78278,Don Sunderlage,0,0,0,0
4126,1743,Bruno Sundov,0.3,0.7,0.0,0.0
4127,78279,Jon Sundvold,0.3,0.8,0.2,0.5
4128,682,Bob Sura,0.9,2.5,0.5,1.9
4129,78280,Dick Surhoff,0,0,0,0
4130,78281,Dane Suttle,0.5,0.6,0,0
4131,357,Greg Sutton,0.1,0.8,0.6,0.4
4132,78283,Bennie Swain,0,0,0,0
4133,1628403,Caleb Swanigan,0.8,2.1,0.0,2.0
4134,78284,Norm Swanson,0,0,0,0
4135,78285,Dan Swartz,0,0,0,0
4136,2552,Michael Sweetney,1.7,2.8,1.8,2.1
4137,1631306,Cole Swider,0.1,0.9,0,0
4138,2741,Robert Swift,1.3,2.6,0,0
4139,2031,Stromile Swift,1.6,3.0,1.9,2.9
4140,78286,Aaron Swinson,0.3,0.6,0,0
4141,1628591,Craig Sword,0.0,0.0,0,0
4142,202377,Pape Sy,0.7,0.3,0.3,0.0
4143,78287,Wallace Sydnor,0,0,0,0
